latitude	sun_angle	spring_eq_DOY	start_spring_eq	end_spring_eq	eqlength_spring	aut_eq_DOY	start_aut_eq	end_aut_eq	eqlength_autumn
2	-6.75	79	52	106	54	266	239	293	54
2	-6.5	79	52	106	54	266	239	293	54
2	-6.25	79	52	106	54	266	239	293	54
2	-6	79	53	107	54	266	239	293	54
2	-5.75	79	52	106	54	266	239	293	54
2	-5.5	79	52	106	54	266	239	293	54
2	-5.25	79	53	107	54	266	239	293	54
2	-5	79	52	106	54	266	239	293	54
2	-4.75	79	52	106	54	266	239	293	54
2	-4.5	79	53	107	54	266	239	293	54
2	-4.25	79	52	106	54	266	239	293	54
2	-4	79	52	106	54	266	239	293	54
2	-3.75	79	52	106	54	266	239	293	54
2	-3.5	79	52	106	54	266	239	293	54
2	-3.25	79	53	107	54	266	239	293	54
2	-3	79	52	106	54	266	239	293	54
2	-2.75	79	52	106	54	266	239	293	54
2	-2.5	79	53	107	54	266	239	293	54
2	-2.25	79	52	106	54	266	239	293	54
2	-2	79	52	106	54	266	239	293	54
2	-1.75	79	53	107	54	266	239	293	54
2	-1.5	79	52	106	54	266	239	293	54
2	-1.25	79	52	106	54	266	239	293	54
2	-1	79	53	107	54	266	239	293	54
2	-0.75	79	52	106	54	266	239	293	54
2	-0.5	79	52	106	54	266	239	293	54
2	-0.25	79	53	107	54	266	239	293	54
2	0	79	52	106	54	266	239	293	54
3	-7	78	51	105	54	266	240	294	54
3	-6.75	79	52	106	54	266	240	294	54
3	-6.5	78	51	105	54	266	240	294	54
3	-6.25	78	51	105	54	266	240	294	54
3	-6	79	52	106	54	266	239	293	54
3	-5.75	78	51	105	54	266	239	293	54
3	-5.5	78	51	105	54	266	239	293	54
3	-5.25	79	52	106	54	266	239	293	54
3	-5	79	51	105	54	266	239	293	54
3	-4.75	79	51	105	54	266	239	293	54
3	-4.5	79	52	106	54	266	239	293	54
3	-4.25	79	51	105	54	266	239	293	54
3	-4	79	51	105	54	266	239	293	54
3	-3.75	79	51	105	54	266	239	293	54
3	-3.5	79	51	105	54	266	239	293	54
3	-3.25	79	52	106	54	266	239	293	54
3	-3	79	51	105	54	266	239	293	54
3	-2.75	79	52	106	54	266	239	293	54
3	-2.5	79	52	106	54	266	239	293	54
3	-2.25	79	52	106	54	266	239	293	54
3	-2	79	52	106	54	266	239	293	54
3	-1.75	79	52	106	54	266	239	293	54
3	-1.5	79	52	106	54	266	239	293	54
3	-1.25	79	52	106	54	266	239	293	54
3	-1	79	52	106	54	266	239	293	54
3	-0.75	79	52	106	54	266	239	293	54
3	-0.5	79	52	106	54	266	239	293	54
3	-0.25	79	52	106	54	266	239	293	54
3	0	79	52	106	54	266	239	293	54
4	-7	78	51	105	54	266	240	294	54
4	-6.75	79	51	105	54	266	240	294	54
4	-6.5	78	51	105	54	266	240	294	54
4	-6.25	78	51	105	54	266	240	294	54
4	-6	79	52	106	54	266	239	293	54
4	-5.75	78	51	105	54	266	239	293	54
4	-5.5	78	51	105	54	266	239	293	54
4	-5.25	79	52	106	54	266	239	293	54
4	-5	78	51	105	54	266	239	293	54
4	-4.75	78	51	105	54	266	239	293	54
4	-4.5	79	52	106	54	266	239	293	54
4	-4.25	78	51	105	54	266	239	293	54
4	-4	78	51	105	54	266	239	293	54
4	-3.75	78	51	105	54	266	239	293	54
4	-3.5	79	51	105	54	266	239	293	54
4	-3.25	79	52	106	54	266	239	293	54
4	-3	79	51	105	54	266	239	293	54
4	-2.75	79	52	106	54	266	239	293	54
4	-2.5	79	52	106	54	266	239	293	54
4	-2.25	79	52	106	54	266	239	293	54
4	-2	79	52	106	54	266	239	293	54
4	-1.75	79	52	106	54	266	239	293	54
4	-1.5	79	52	106	54	266	239	293	54
4	-1.25	79	52	106	54	266	239	293	54
4	-1	79	52	106	54	266	239	293	54
4	-0.75	79	52	106	54	266	239	293	54
4	-0.5	79	52	106	54	266	239	293	54
4	-0.25	79	52	106	54	266	239	293	54
4	0	79	52	106	54	266	239	293	54
5	-7	78	51	105	54	267	240	294	54
5	-6.75	78	51	105	54	267	240	294	54
5	-6.5	78	51	105	54	267	240	294	54
5	-6.25	78	51	105	54	267	240	294	54
5	-6	79	52	106	54	266	239	293	54
5	-5.75	78	51	105	54	266	239	293	54
5	-5.5	78	51	105	54	266	239	293	54
5	-5.25	79	52	106	54	266	239	293	54
5	-5	78	51	105	54	266	239	293	54
5	-4.75	78	51	105	54	266	239	293	54
5	-4.5	79	52	106	54	266	239	293	54
5	-4.25	78	51	105	54	266	239	293	54
5	-4	78	51	105	54	266	239	293	54
5	-3.75	78	51	105	54	266	239	293	54
5	-3.5	78	51	105	54	266	239	293	54
5	-3.25	79	52	106	54	266	239	293	54
5	-3	78	51	105	54	266	239	293	54
5	-2.75	79	52	106	54	266	239	293	54
5	-2.5	79	52	106	54	266	239	293	54
5	-2.25	79	52	106	54	266	239	293	54
5	-2	79	52	106	54	266	239	293	54
5	-1.75	79	52	106	54	266	239	293	54
5	-1.5	79	52	106	54	266	239	293	54
5	-1.25	79	52	106	54	266	239	293	54
5	-1	79	52	106	54	266	239	293	54
5	-0.75	79	52	106	54	266	239	293	54
5	-0.5	79	52	106	54	266	239	293	54
5	-0.25	79	52	106	54	266	239	293	54
5	0	79	52	106	54	266	239	293	54
6	-7	78	51	105	54	267	240	294	54
6	-6.75	78	51	105	54	267	240	294	54
6	-6.5	78	51	105	54	267	240	294	54
6	-6.25	78	51	105	54	267	240	294	54
6	-6	78	52	106	54	267	239	293	54
6	-5.75	78	51	105	54	267	239	293	54
6	-5.5	78	51	105	54	267	239	293	54
6	-5.25	78	52	106	54	267	239	293	54
6	-5	78	51	105	54	267	239	293	54
6	-4.75	78	51	105	54	266	239	293	54
6	-4.5	79	52	106	54	266	239	293	54
6	-4.25	78	51	105	54	266	239	293	54
6	-4	78	51	105	54	266	239	293	54
6	-3.75	78	51	105	54	266	239	293	54
6	-3.5	78	51	105	54	266	239	293	54
6	-3.25	79	52	106	54	266	239	293	54
6	-3	78	51	105	54	266	239	293	54
6	-2.75	78	52	106	54	266	239	293	54
6	-2.5	79	52	106	54	266	239	293	54
6	-2.25	79	52	106	54	266	239	293	54
6	-2	79	52	106	54	266	239	293	54
6	-1.75	79	52	106	54	266	239	293	54
6	-1.5	79	52	106	54	266	239	293	54
6	-1.25	79	52	106	54	266	239	293	54
6	-1	79	52	106	54	266	239	293	54
6	-0.75	79	52	106	54	266	239	293	54
6	-0.5	79	52	106	54	266	239	293	54
6	-0.25	79	52	106	54	266	239	293	54
6	0	79	52	106	54	266	239	293	54
7	-7	77	51	104	53	267	241	294	53
7	-6.75	78	51	104	53	267	241	294	53
7	-6.5	78	51	104	53	267	241	294	53
7	-6.25	78	51	104	53	267	241	294	53
7	-6	78	52	105	53	267	240	293	53
7	-5.75	78	51	104	53	267	240	293	53
7	-5.5	78	51	104	53	267	240	293	53
7	-5.25	78	52	105	53	267	240	293	53
7	-5	78	51	104	53	267	240	293	53
7	-4.75	78	51	105	54	267	240	293	53
7	-4.5	78	52	105	53	267	240	293	53
7	-4.25	78	51	105	54	267	240	293	53
7	-4	78	51	105	54	266	240	293	53
7	-3.75	78	51	105	54	266	240	293	53
7	-3.5	78	51	105	54	266	240	293	53
7	-3.25	79	52	105	53	266	240	293	53
7	-3	78	51	105	54	266	239	293	54
7	-2.75	78	52	105	53	266	239	293	54
7	-2.5	79	52	106	54	266	239	293	54
7	-2.25	78	52	105	53	266	239	293	54
7	-2	79	52	105	53	266	239	293	54
7	-1.75	79	52	106	54	266	239	293	54
7	-1.5	79	52	105	53	266	239	293	54
7	-1.25	79	52	106	54	266	239	293	54
7	-1	79	52	106	54	266	239	293	54
7	-0.75	79	52	106	54	266	239	293	54
7	-0.5	79	52	106	54	266	239	293	54
7	-0.25	79	52	106	54	266	239	293	54
7	0	79	52	106	54	266	239	293	54
8	-7	77	51	104	53	267	241	294	53
8	-6.75	78	51	104	53	267	241	294	53
8	-6.5	77	51	104	53	267	241	294	53
8	-6.25	77	51	104	53	267	241	294	53
8	-6	78	52	105	53	267	240	293	53
8	-5.75	78	51	104	53	267	240	293	53
8	-5.5	78	51	104	53	267	240	293	53
8	-5.25	78	52	105	53	267	240	293	53
8	-5	78	51	104	53	267	240	293	53
8	-4.75	78	52	104	52	267	240	293	53
8	-4.5	78	52	105	53	267	240	293	53
8	-4.25	78	52	104	52	267	240	293	53
8	-4	78	52	104	52	267	240	293	53
8	-3.75	78	52	104	52	266	240	293	53
8	-3.5	78	52	104	52	266	240	293	53
8	-3.25	79	52	105	53	266	240	293	53
8	-3	78	52	104	52	266	240	292	52
8	-2.75	78	52	105	53	266	240	292	52
8	-2.5	79	53	105	52	266	240	292	52
8	-2.25	78	52	105	53	266	240	292	52
8	-2	78	52	105	53	266	240	292	52
8	-1.75	79	53	105	52	266	240	292	52
8	-1.5	79	52	105	53	266	240	292	52
8	-1.25	79	53	105	52	266	240	292	52
8	-1	79	53	105	52	266	240	292	52
8	-0.75	79	53	105	52	266	240	292	52
8	-0.5	79	53	105	52	266	240	292	52
8	-0.25	79	53	105	52	266	240	292	52
8	0	79	53	105	52	266	240	292	52
9	-7	77	51	103	52	268	242	294	52
9	-6.75	78	51	103	52	267	242	294	52
9	-6.5	77	51	103	52	267	242	294	52
9	-6.25	77	51	103	52	267	242	294	52
9	-6	78	52	104	52	267	241	293	52
9	-5.75	77	51	103	52	267	241	293	52
9	-5.5	77	51	103	52	267	241	293	52
9	-5.25	78	52	104	52	267	241	293	52
9	-5	78	51	103	52	267	241	293	52
9	-4.75	78	52	104	52	267	241	293	52
9	-4.5	78	52	104	52	267	241	293	52
9	-4.25	78	52	104	52	267	241	293	52
9	-4	78	52	104	52	267	241	293	52
9	-3.75	78	52	104	52	267	241	293	52
9	-3.5	78	52	104	52	267	241	293	52
9	-3.25	79	52	104	52	266	241	293	52
9	-3	78	52	104	52	266	240	292	52
9	-2.75	78	52	104	52	266	240	292	52
9	-2.5	79	53	105	52	266	240	292	52
9	-2.25	78	52	104	52	266	240	292	52
9	-2	78	52	104	52	266	240	292	52
9	-1.75	79	53	105	52	266	240	292	52
9	-1.5	79	52	104	52	266	240	292	52
9	-1.25	79	53	105	52	266	240	292	52
9	-1	79	53	105	52	266	240	292	52
9	-0.75	79	53	105	52	266	240	292	52
9	-0.5	79	53	105	52	266	240	292	52
9	-0.25	79	53	105	52	266	240	292	52
9	0	79	53	105	52	266	240	292	52
10	-7	77	51	103	52	268	242	294	52
10	-6.75	77	51	103	52	268	242	294	52
10	-6.5	77	51	103	52	268	242	294	52
10	-6.25	77	51	103	52	268	242	294	52
10	-6	78	52	104	52	267	241	293	52
10	-5.75	77	51	103	52	267	241	293	52
10	-5.5	77	51	103	52	267	241	293	52
10	-5.25	78	52	104	52	267	241	293	52
10	-5	77	51	103	52	267	241	293	52
10	-4.75	78	52	104	52	267	241	293	52
10	-4.5	78	52	104	52	267	241	293	52
10	-4.25	78	52	104	52	267	241	293	52
10	-4	78	52	104	52	267	241	293	52
10	-3.75	78	52	104	52	267	241	293	52
10	-3.5	78	52	104	52	267	241	293	52
10	-3.25	78	52	104	52	267	241	293	52
10	-3	78	52	104	52	266	240	292	52
10	-2.75	78	52	104	52	266	240	292	52
10	-2.5	79	53	105	52	266	240	292	52
10	-2.25	78	52	104	52	266	240	292	52
10	-2	78	52	104	52	266	240	292	52
10	-1.75	79	53	105	52	266	240	292	52
10	-1.5	78	52	104	52	266	240	292	52
10	-1.25	79	53	105	52	266	240	292	52
10	-1	79	53	105	52	266	240	292	52
10	-0.75	79	53	105	52	266	240	292	52
10	-0.5	79	53	105	52	266	240	292	52
10	-0.25	79	53	105	52	266	240	292	52
10	0	79	53	105	52	266	240	292	52
11	-7	77	51	103	52	268	242	294	52
11	-6.75	77	51	103	52	268	242	294	52
11	-6.5	77	51	103	52	268	242	294	52
11	-6.25	77	51	103	52	268	242	294	52
11	-6	77	52	104	52	268	241	293	52
11	-5.75	77	51	103	52	268	241	293	52
11	-5.5	77	51	103	52	267	241	293	52
11	-5.25	78	52	104	52	267	241	293	52
11	-5	77	51	103	52	267	241	293	52
11	-4.75	77	52	104	52	267	241	293	52
11	-4.5	78	52	104	52	267	241	293	52
11	-4.25	77	52	104	52	267	241	293	52
11	-4	78	52	104	52	267	241	293	52
11	-3.75	78	52	104	52	267	241	293	52
11	-3.5	78	52	104	52	267	241	293	52
11	-3.25	78	52	104	52	267	241	293	52
11	-3	78	52	104	52	267	240	292	52
11	-2.75	78	52	104	52	267	240	292	52
11	-2.5	79	53	105	52	266	240	292	52
11	-2.25	78	52	104	52	266	240	292	52
11	-2	78	52	104	52	266	240	292	52
11	-1.75	79	53	105	52	266	240	292	52
11	-1.5	78	52	104	52	266	240	292	52
11	-1.25	79	53	105	52	266	240	292	52
11	-1	79	53	105	52	266	240	292	52
11	-0.75	79	53	105	52	266	240	292	52
11	-0.5	79	53	105	52	266	240	292	52
11	-0.25	79	53	105	52	266	240	292	52
11	0	79	53	105	52	266	240	292	52
12	-7	76	51	102	51	268	243	294	51
12	-6.75	77	51	102	51	268	243	294	51
12	-6.5	76	51	102	51	268	243	294	51
12	-6.25	77	51	102	51	268	243	294	51
12	-6	77	52	103	51	268	242	293	51
12	-5.75	77	51	102	51	268	242	293	51
12	-5.5	77	51	102	51	268	242	293	51
12	-5.25	77	52	103	51	268	242	293	51
12	-5	77	51	103	52	268	242	293	51
12	-4.75	77	52	103	51	267	242	293	51
12	-4.5	78	52	103	51	267	242	293	51
12	-4.25	77	52	103	51	267	242	293	51
12	-4	78	52	103	51	267	241	293	52
12	-3.75	78	52	103	51	267	241	293	52
12	-3.5	78	52	103	51	267	241	293	52
12	-3.25	78	52	104	52	267	241	293	52
12	-3	78	52	104	52	267	241	292	51
12	-2.75	78	52	104	52	267	241	292	51
12	-2.5	79	53	104	51	266	241	292	51
12	-2.25	78	52	104	52	266	241	292	51
12	-2	78	52	104	52	266	241	292	51
12	-1.75	79	53	105	52	266	240	292	52
12	-1.5	78	52	104	52	266	240	292	52
12	-1.25	79	53	104	51	266	240	292	52
12	-1	79	53	105	52	266	240	292	52
12	-0.75	79	53	105	52	266	240	292	52
12	-0.5	79	53	105	52	266	240	292	52
12	-0.25	79	53	105	52	266	240	292	52
12	0	79	53	105	52	266	240	292	52
13	-7	76	51	102	51	269	243	294	51
13	-6.75	77	51	102	51	268	243	294	51
13	-6.5	76	51	102	51	268	243	294	51
13	-6.25	76	51	102	51	268	243	294	51
13	-6	77	52	103	51	268	242	293	51
13	-5.75	77	51	102	51	268	242	293	51
13	-5.5	77	51	102	51	268	242	293	51
13	-5.25	77	52	103	51	268	242	293	51
13	-5	77	52	102	50	268	242	293	51
13	-4.75	77	52	103	51	268	242	293	51
13	-4.5	78	52	103	51	267	242	293	51
13	-4.25	77	52	103	51	267	242	293	51
13	-4	77	52	103	51	267	242	292	50
13	-3.75	77	52	103	51	267	242	292	50
13	-3.5	78	52	103	51	267	242	292	50
13	-3.25	78	53	103	50	267	242	292	50
13	-3	78	53	103	50	267	241	292	51
13	-2.75	78	53	103	50	267	241	292	51
13	-2.5	78	53	104	51	267	241	292	51
13	-2.25	78	53	103	50	266	241	292	51
13	-2	78	53	103	50	266	241	292	51
13	-1.75	79	54	104	50	266	241	291	50
13	-1.5	78	53	103	50	266	241	291	50
13	-1.25	79	53	104	51	266	241	291	50
13	-1	79	54	104	50	266	241	291	50
13	-0.75	79	54	104	50	266	241	291	50
13	-0.5	79	54	104	50	266	241	291	50
13	-0.25	79	54	104	50	266	241	291	50
13	0	79	54	104	50	266	241	291	50
14	-7	76	51	101	50	269	244	294	50
14	-6.75	76	51	101	50	269	244	294	50
14	-6.5	76	51	101	50	269	244	294	50
14	-6.25	76	51	101	50	268	244	294	50
14	-6	77	52	102	50	268	243	293	50
14	-5.75	76	51	101	50	268	243	293	50
14	-5.5	77	51	101	50	268	243	293	50
14	-5.25	77	52	102	50	268	243	293	50
14	-5	77	52	102	50	268	243	293	50
14	-4.75	77	52	102	50	268	243	293	50
14	-4.5	77	52	102	50	268	243	293	50
14	-4.25	77	52	102	50	268	243	293	50
14	-4	77	52	102	50	267	242	292	50
14	-3.75	77	52	102	50	267	242	292	50
14	-3.5	77	52	102	50	267	242	292	50
14	-3.25	78	53	103	50	267	242	292	50
14	-3	78	53	103	50	267	242	292	50
14	-2.75	78	53	103	50	267	242	292	50
14	-2.5	78	53	103	50	267	242	292	50
14	-2.25	78	53	103	50	266	242	292	50
14	-2	78	53	103	50	266	242	292	50
14	-1.75	79	54	104	50	266	241	291	50
14	-1.5	78	53	103	50	266	241	291	50
14	-1.25	78	53	103	50	266	241	291	50
14	-1	79	54	104	50	266	241	291	50
14	-0.75	79	54	104	50	266	241	291	50
14	-0.5	79	54	104	50	266	241	291	50
14	-0.25	79	54	104	50	266	241	291	50
14	0	79	54	104	50	266	241	291	50
15	-7	76	51	101	50	269	244	294	50
15	-6.75	76	51	101	50	269	244	294	50
15	-6.5	76	51	101	50	269	244	294	50
15	-6.25	76	51	101	50	269	244	294	50
15	-6	77	52	102	50	268	243	293	50
15	-5.75	76	51	101	50	268	243	293	50
15	-5.5	76	51	101	50	268	243	293	50
15	-5.25	77	52	102	50	268	243	293	50
15	-5	77	52	102	50	268	243	293	50
15	-4.75	77	52	102	50	268	243	293	50
15	-4.5	77	52	102	50	268	243	293	50
15	-4.25	77	52	102	50	268	243	293	50
15	-4	77	52	102	50	267	242	292	50
15	-3.75	77	52	102	50	267	242	292	50
15	-3.5	77	52	102	50	267	242	292	50
15	-3.25	78	53	103	50	267	242	292	50
15	-3	78	53	103	50	267	242	292	50
15	-2.75	78	53	103	50	267	242	292	50
15	-2.5	78	53	103	50	267	242	292	50
15	-2.25	78	53	103	50	267	242	292	50
15	-2	78	53	103	50	267	242	292	50
15	-1.75	79	54	104	50	266	241	291	50
15	-1.5	78	53	103	50	266	241	291	50
15	-1.25	78	53	103	50	266	241	291	50
15	-1	79	54	104	50	266	241	291	50
15	-0.75	79	54	104	50	266	241	291	50
15	-0.5	79	54	104	50	266	241	291	50
15	-0.25	79	54	104	50	266	241	291	50
15	0	79	54	104	50	266	241	291	50
16	-7	75	51	100	49	269	244	294	50
16	-6.75	76	51	101	50	269	244	294	50
16	-6.5	76	51	101	50	269	244	294	50
16	-6.25	76	51	101	50	269	244	294	50
16	-6	76	52	102	50	269	243	293	50
16	-5.75	76	51	101	50	269	243	293	50
16	-5.5	76	51	101	50	268	243	293	50
16	-5.25	77	52	102	50	268	243	293	50
16	-5	76	52	102	50	268	243	293	50
16	-4.75	77	52	102	50	268	243	293	50
16	-4.5	77	52	102	50	268	243	293	50
16	-4.25	77	52	102	50	268	243	293	50
16	-4	77	52	102	50	268	242	292	50
16	-3.75	77	52	102	50	267	242	292	50
16	-3.5	77	52	102	50	267	242	292	50
16	-3.25	78	53	103	50	267	242	292	50
16	-3	77	53	103	50	267	242	292	50
16	-2.75	78	53	103	50	267	242	292	50
16	-2.5	78	53	103	50	267	242	292	50
16	-2.25	78	53	103	50	267	242	292	50
16	-2	78	53	103	50	267	242	292	50
16	-1.75	79	54	104	50	266	241	291	50
16	-1.5	78	53	103	50	266	241	291	50
16	-1.25	78	53	103	50	266	241	291	50
16	-1	79	54	104	50	266	241	291	50
16	-0.75	79	54	104	50	266	241	291	50
16	-0.5	79	54	104	50	266	241	291	50
16	-0.25	79	54	104	50	266	241	291	50
16	0	79	54	104	50	266	241	291	50
17	-7	75	51	100	49	269	245	294	49
17	-6.75	76	51	100	49	269	245	294	49
17	-6.5	75	51	100	49	269	245	294	49
17	-6.25	76	51	100	49	269	245	294	49
17	-6	76	52	101	49	269	244	293	49
17	-5.75	76	51	100	49	269	244	293	49
17	-5.5	76	51	101	50	269	244	293	49
17	-5.25	77	52	101	49	268	244	293	49
17	-5	76	52	101	49	268	244	293	49
17	-4.75	76	52	101	49	268	244	293	49
17	-4.5	77	52	102	50	268	243	293	50
17	-4.25	77	52	101	49	268	243	293	50
17	-4	77	52	101	49	268	243	292	49
17	-3.75	77	52	101	49	268	243	292	49
17	-3.5	77	52	102	50	268	243	292	49
17	-3.25	78	53	102	49	267	243	292	49
17	-3	77	53	102	49	267	242	292	50
17	-2.75	78	53	102	49	267	242	292	50
17	-2.5	78	53	103	50	267	242	292	50
17	-2.25	78	53	103	50	267	242	292	50
17	-2	78	53	103	50	267	242	292	50
17	-1.75	79	54	103	49	266	242	291	49
17	-1.5	78	53	103	50	266	241	291	50
17	-1.25	78	53	103	50	266	241	291	50
17	-1	79	54	104	50	266	241	291	50
17	-0.75	79	54	103	49	266	241	291	50
17	-0.5	79	54	104	50	266	241	291	50
17	-0.25	79	54	104	50	266	241	291	50
17	0	79	54	104	50	266	241	291	50
18	-7	75	50	99	49	270	245	294	49
18	-6.75	76	51	100	49	269	245	294	49
18	-6.5	75	51	100	49	269	245	294	49
18	-6.25	75	51	100	49	269	245	294	49
18	-6	76	52	101	49	269	244	293	49
18	-5.75	76	51	100	49	269	244	293	49
18	-5.5	76	52	100	48	269	244	293	49
18	-5.25	76	52	101	49	269	244	293	49
18	-5	76	52	101	49	269	244	293	49
18	-4.75	76	52	101	49	268	244	293	49
18	-4.5	77	53	101	48	268	244	292	48
18	-4.25	77	52	101	49	268	244	292	48
18	-4	77	52	101	49	268	243	292	49
18	-3.75	77	52	101	49	268	243	292	49
18	-3.5	77	53	101	48	268	243	292	49
18	-3.25	78	53	102	49	267	243	292	49
18	-3	77	53	102	49	267	243	291	48
18	-2.75	77	53	102	49	267	243	291	48
18	-2.5	78	54	102	48	267	243	291	48
18	-2.25	78	54	102	48	267	243	291	48
18	-2	78	54	102	48	267	243	291	48
18	-1.75	78	54	103	49	267	242	291	49
18	-1.5	78	54	102	48	266	242	290	48
18	-1.25	78	54	102	48	266	242	290	48
18	-1	79	55	103	48	266	242	290	48
18	-0.75	79	54	103	49	266	242	290	48
18	-0.5	79	55	103	48	266	242	290	48
18	-0.25	79	55	103	48	266	242	290	48
18	0	79	55	103	48	266	242	290	48
19	-7	75	50	99	49	270	246	294	48
19	-6.75	75	51	99	48	270	246	294	48
19	-6.5	75	51	99	48	270	246	294	48
19	-6.25	75	51	99	48	269	246	294	48
19	-6	76	52	100	48	269	245	293	48
19	-5.75	75	51	99	48	269	245	293	48
19	-5.5	76	52	100	48	269	245	293	48
19	-5.25	76	52	100	48	269	245	293	48
19	-5	76	52	100	48	269	245	293	48
19	-4.75	76	52	100	48	268	245	293	48
19	-4.5	77	53	101	48	268	244	292	48
19	-4.25	76	52	100	48	268	244	292	48
19	-4	77	52	100	48	268	244	292	48
19	-3.75	77	52	100	48	268	244	292	48
19	-3.5	77	53	101	48	268	244	292	48
19	-3.25	77	53	101	48	268	244	292	48
19	-3	77	53	101	48	267	243	291	48
19	-2.75	77	53	101	48	267	243	291	48
19	-2.5	78	54	102	48	267	243	291	48
19	-2.25	78	54	102	48	267	243	291	48
19	-2	78	54	102	48	267	243	291	48
19	-1.75	78	54	102	48	267	243	291	48
19	-1.5	78	54	102	48	266	242	290	48
19	-1.25	78	54	102	48	266	242	290	48
19	-1	79	55	103	48	266	242	290	48
19	-0.75	79	54	102	48	266	242	290	48
19	-0.5	79	55	103	48	266	242	290	48
19	-0.25	79	55	103	48	266	242	290	48
19	0	79	55	103	48	266	242	290	48
20	-7	74	50	98	48	270	246	294	48
20	-6.75	75	51	99	48	270	246	294	48
20	-6.5	75	51	99	48	270	246	294	48
20	-6.25	75	51	99	48	270	246	294	48
20	-6	76	52	100	48	269	245	293	48
20	-5.75	75	51	99	48	269	245	293	48
20	-5.5	76	52	100	48	269	245	293	48
20	-5.25	76	52	100	48	269	245	293	48
20	-5	76	52	100	48	269	245	293	48
20	-4.75	76	52	100	48	269	245	293	48
20	-4.5	77	53	101	48	268	244	292	48
20	-4.25	76	52	100	48	268	244	292	48
20	-4	76	52	100	48	268	244	292	48
20	-3.75	76	52	100	48	268	244	292	48
20	-3.5	77	53	101	48	268	244	292	48
20	-3.25	77	53	101	48	268	244	292	48
20	-3	77	53	101	48	267	243	291	48
20	-2.75	77	53	101	48	267	243	291	48
20	-2.5	78	54	102	48	267	243	291	48
20	-2.25	78	54	102	48	267	243	291	48
20	-2	78	54	102	48	267	243	291	48
20	-1.75	78	54	102	48	267	243	291	48
20	-1.5	78	54	102	48	266	242	290	48
20	-1.25	78	54	102	48	266	242	290	48
20	-1	79	55	103	48	266	242	290	48
20	-0.75	78	54	102	48	266	242	290	48
20	-0.5	79	55	103	48	266	242	290	48
20	-0.25	79	55	103	48	266	242	290	48
20	0	79	55	103	48	266	242	290	48
21	-7	74	50	98	48	270	246	294	48
21	-6.75	75	51	99	48	270	246	294	48
21	-6.5	75	51	99	48	270	246	294	48
21	-6.25	75	51	99	48	270	246	294	48
21	-6	75	52	100	48	270	245	293	48
21	-5.75	75	51	99	48	270	245	293	48
21	-5.5	75	52	100	48	269	245	293	48
21	-5.25	76	52	100	48	269	245	293	48
21	-5	76	52	100	48	269	245	293	48
21	-4.75	76	52	100	48	269	245	293	48
21	-4.5	76	53	101	48	269	244	292	48
21	-4.25	76	52	100	48	269	244	292	48
21	-4	76	52	100	48	268	244	292	48
21	-3.75	76	52	100	48	268	244	292	48
21	-3.5	77	53	101	48	268	244	292	48
21	-3.25	77	53	101	48	268	244	292	48
21	-3	77	53	101	48	267	243	291	48
21	-2.75	77	53	101	48	267	243	291	48
21	-2.5	78	54	102	48	267	243	291	48
21	-2.25	77	54	102	48	267	243	291	48
21	-2	78	54	102	48	267	243	291	48
21	-1.75	78	54	102	48	267	243	291	48
21	-1.5	78	54	102	48	266	242	290	48
21	-1.25	78	54	102	48	266	242	290	48
21	-1	79	55	103	48	266	242	290	48
21	-0.75	78	54	102	48	266	242	290	48
21	-0.5	79	55	103	48	266	242	290	48
21	-0.25	79	55	103	48	266	242	290	48
21	0	79	55	103	48	266	242	290	48
22	-7	74	50	97	47	271	247	294	47
22	-6.75	75	51	98	47	270	247	294	47
22	-6.5	74	51	98	47	270	247	294	47
22	-6.25	75	51	98	47	270	247	294	47
22	-6	75	52	99	47	270	246	293	47
22	-5.75	75	51	98	47	270	246	293	47
22	-5.5	75	52	99	47	269	246	293	47
22	-5.25	76	52	99	47	269	246	293	47
22	-5	75	52	99	47	269	246	293	47
22	-4.75	76	52	99	47	269	245	293	48
22	-4.5	76	53	100	47	269	245	292	47
22	-4.25	76	52	100	48	269	245	292	47
22	-4	76	52	100	48	268	245	292	47
22	-3.75	76	52	100	48	268	244	292	48
22	-3.5	77	53	100	47	268	244	292	48
22	-3.25	77	53	101	48	268	244	292	48
22	-3	77	53	100	47	268	244	291	47
22	-2.75	77	53	101	48	268	244	291	47
22	-2.5	78	54	101	47	267	244	291	47
22	-2.25	77	54	101	47	267	243	291	48
22	-2	78	54	101	47	267	243	291	48
22	-1.75	78	54	102	48	267	243	291	48
22	-1.5	78	54	102	48	266	243	290	47
22	-1.25	78	54	102	48	266	243	290	47
22	-1	79	55	103	48	266	242	290	48
22	-0.75	78	54	102	48	266	242	290	48
22	-0.5	79	55	103	48	266	242	290	48
22	-0.25	79	55	103	48	266	242	290	48
22	0	79	55	103	48	266	242	290	48
23	-7	74	50	97	47	271	247	294	47
23	-6.75	74	51	98	47	271	247	294	47
23	-6.5	74	51	98	47	271	247	294	47
23	-6.25	74	51	98	47	270	247	294	47
23	-6	75	52	99	47	270	246	293	47
23	-5.75	75	51	98	47	270	246	293	47
23	-5.5	75	52	99	47	270	246	293	47
23	-5.25	76	52	99	47	269	246	293	47
23	-5	75	52	99	47	269	246	293	47
23	-4.75	76	52	99	47	269	246	292	46
23	-4.5	76	53	100	47	269	245	292	47
23	-4.25	76	53	99	46	269	245	292	47
23	-4	76	53	99	46	269	245	292	47
